latitude,longitude,size_in_sqft,no_of_bedrooms,no_of_bathrooms,quality,maid_room,unfurnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,concierge,covered_parking,kitchen_appliances,lobby_in_building,maid_service,networked,pets_allowed,private_garden,private_gym,private_jacuzzi,private_pool,security,shared_gym,shared_pool,shared_spa,study,vastu_compliant,view_of_landmark,view_of_water,walk_in_closet,price
25.183515,55.26667,584,0,1,Medium,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,720000
25.189236,55.276132999999994,1966,3,4,Medium,True,False,True,False,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,2425000
25.104329999999997,55.148768999999994,1076,1,2,Medium,False,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,2700000
25.086726,55.145205,1376,2,3,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1595000
25.111798,55.247341000000006,650,1,1,Medium,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,1096888
25.19049,55.27095500000001,1517,2,3,High,False,True,True,True,True,True,True,True,True,True,False,True,False,False,True,False,False,False,False,True,True,True,False,False,False,True,False,False,1650000
24.934402,55.223732,882,1,2,Medium,True,True,True,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,550000
25.090418,55.14874,890,1,2,Medium,False,True,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,750000
25.195236,55.268641,2583,3,4,Medium,False,True,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,3600000
25.20863,55.345967,1441,3,3,Medium,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,1855000
25.050227,55.21335,852,1,2,Ultra,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,False,True,True,True,True,699503
25.200879,55.276331000000006,822,1,2,Medium,False,False,True,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1780000
25.07696,55.146775,2326,4,4,High,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,1675000
25.194722,55.35916700000001,695,1,1,Medium,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,850000
25.191404,55.27389599999999,1420,2,2,Medium,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,1775000
25.046706,55.246714,1051,1,1,Low,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,629000
25.112725,55.109525,2535,3,4,Medium,True,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,3600000
25.07359,55.126352,857,1,2,Medium,False,True,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,True,True,True,False,False,True,True,True,2000000
25.046706,55.246714,919,1,2,Low,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,625000
25.198796,55.271342,1400,2,3,Medium,False,True,True,False,True,True,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,1900000
25.01936,55.267193000000006,1605,2,3,Medium,False,True,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,1276000
25.066475,55.214533,421,0,1,High,False,True,True,False,True,True,True,False,True,True,True,False,True,False,True,False,False,False,False,True,True,True,False,False,False,True,False,False,370000
25.198796,55.271342,1400,2,3,Medium,False,True,True,False,True,True,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,2000000
25.086376,55.14736,1312,2,3,Medium,False,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,False,2175000
25.086886,55.173227,1680,3,4,Low,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,2000000
25.084335999999997,55.14925,2590,4,5,Medium,True,True,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,2950000
25.112604,55.143347,2201,3,4,Medium,False,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,3000000
25.071077,55.125561,1747,3,3,Medium,False,True,True,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,3690888
25.09243,55.172975,1093,2,2,Medium,False,True,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,900000
25.107984,55.244923,2195,3,2,Medium,True,True,True,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,2750000
25.077955,55.159380000000006,1282,2,2,Medium,False,True,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,1500000
25.065988,55.212062,483,1,2,Medium,False,True,True,True,True,True,False,True,True,True,False,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,475000
25.109367,55.247980000000005,989,1,2,Medium,False,True,True,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,900000
25.07359,55.126352,1967,2,3,Medium,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,3650000
25.049772,55.204243000000005,1361,2,3,Medium,False,True,True,False,True,True,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,1199999
25.187093,55.278912,1450,2,3,Low,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1650000
25.068608,55.207423,851,1,2,Medium,True,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,500000
25.074521,55.143825,2063,2,3,Medium,True,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,1399999
25.185337,55.2763,616,0,1,Medium,False,False,True,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,900000
25.069473,55.134775,666,1,1,Low,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,590000
25.095723,55.169499,1408,2,2,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1110000
25.088606,55.148208,1219,2,2,Low,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,790000
25.022618,55.14935,1000,2,3,Medium,False,False,True,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,700000
25.103784,55.339287,549,1,2,Medium,False,True,True,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,False,True,False,False,863400
25.083121,55.141064,1477,2,3,Medium,False,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2000000
25.110129,55.110888,6160,3,5,Medium,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,17798550
25.010196,55.291467,603,1,1,Medium,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,485000
24.998576,55.291872999999995,339,0,1,Medium,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,453888
25.081622,55.141977,1694,2,3,Medium,False,True,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,1700000
25.111902,55.138103,321,0,1,High,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,624888
